wavelength_um,intensity_MW_sr-1_m-2_nm-1
3.465465465465465300e+00,1.306891172399744682e+05
3.471471471471471393e+00,1.299234317649309523e+05
3.477477477477477041e+00,1.291632774116035143e+05
3.483483483483483578e+00,1.284086069875579706e+05
3.489489489489489227e+00,1.276593737613953708e+05
3.495495495495495319e+00,1.269155314577209938e+05
3.501501501501501412e+00,1.261770342521729181e+05
3.507507507507507505e+00,1.254438367665105616e+05
3.513513513513513598e+00,1.247158940637611086e+05
3.519519519519519246e+00,1.239931616434238822e+05
3.525525525525525783e+00,1.232755954367315862e+05
3.531531531531531432e+00,1.225631518019682262e+05
3.537537537537537524e+00,1.218557875198419933e+05
3.543543543543543173e+00,1.211534597889135184e+05
3.549549549549549710e+00,1.204561262210780114e+05
3.555555555555555358e+00,1.197637448371011851e+05
3.561561561561561451e+00,1.190762740622071869e+05
3.567567567567567099e+00,1.183936727217197913e+05
3.573573573573573636e+00,1.177159000367540575e+05
3.579579579579579285e+00,1.170429156199596473e+05
3.585585585585585378e+00,1.163746794713135023e+05
3.591591591591591470e+00,1.157111519739624055e+05
3.597597597597597563e+00,1.150522938901148882e+05
3.603603603603603656e+00,1.143980663569806638e+05
3.609609609609609304e+00,1.137484308827580680e+05
3.615615615615615841e+00,1.131033493426689529e+05
3.621621621621621490e+00,1.124627839750394196e+05
3.627627627627627582e+00,1.118266973774268699e+05
3.633633633633633231e+00,1.111950525027922122e+05
3.639639639639639768e+00,1.105678126557169307e+05
3.645645645645645416e+00,1.099449414886642335e+05
3.651651651651651509e+00,1.093264029982839857e+05
3.657657657657657602e+00,1.087121615217604995e+05
3.663663663663663694e+00,1.081021817332030914e+05
3.669669669669669343e+00,1.074964286400784767e+05
3.675675675675675436e+00,1.068948675796848111e+05
3.681681681681681528e+00,1.062974642156665359e+05
3.687687687687687621e+00,1.057041845345698966e+05
3.693693693693693714e+00,1.051149948424380709e+05
3.699699699699699362e+00,1.045298617614461982e+05
3.705705705705705899e+00,1.039487522265746229e+05
3.711711711711711548e+00,1.033716334823217330e+05
3.717717717717717640e+00,1.027984730794537900e+05
3.723723723723723733e+00,1.022292388717923895e+05
3.729729729729729826e+00,1.016638990130398306e+05
3.735735735735735474e+00,1.011024219536398014e+05
3.741741741741741567e+00,1.005447764376752602e+05
3.747747747747747660e+00,9.999093149980137241e+04
3.753753753753753752e+00,9.944085646221401112e+04
3.759759759759759401e+00,9.889452093165292172e+04
3.765765765765765494e+00,9.835189479643922823e+04
3.771771771771771586e+00,9.781294822354688949e+04
3.777777777777777679e+00,9.727765165570781392e+04
3.783783783783783328e+00,9.674597580855010892e+04
3.789789789789789864e+00,9.621789166776847560e+04
3.795795795795795957e+00,9.569337048632798542e+04
3.801801801801801606e+00,9.517238378169841599e+04
3.807807807807807698e+00,9.465490333312140137e+04
3.813813813813813791e+00,9.414090117890758847e+04
3.819819819819819884e+00,9.363034961376534193e+04
3.825825825825825532e+00,9.312322118615930958e+04
3.831831831831831625e+00,9.261948869569927047e+04
3.837837837837837274e+00,9.211912519055813027e+04
3.843843843843844255e+00,9.162210396491995198e+04
3.849849849849849903e+00,9.112839855645618809e+04
3.855855855855855996e+00,9.063798274383063836e+04
3.861861861861861644e+00,9.015083054423276917e+04
3.867867867867867737e+00,8.966691621093844878e+04
3.873873873873873386e+00,8.918621423089902964e+04
3.879879879879879478e+00,8.870869932235642045e+04
3.885885885885885571e+00,8.823434643248608336e+04
3.891891891891892108e+00,8.776313073506572982e+04
3.897897897897898201e+00,8.729502762817087932e+04
3.903903903903903849e+00,8.683001273189562198e+04
3.909909909909909942e+00,8.636806188609932724e+04
3.915915915915915591e+00,8.590915114817862923e+04
3.921921921921921683e+00,8.545325679086419404e+04
3.927927927927927332e+00,8.500035530004200700e+04
3.933933933933934313e+00,8.455042337259923806e+04
3.939939939939939961e+00,8.410343791429416160e+04
3.945945945945946054e+00,8.365937603764934465e+04
3.951951951951951703e+00,8.321821505986909324e+04
3.957957957957957795e+00,8.277993250077910488e+04
3.963963963963963444e+00,8.234450608078997175e+04
3.969969969969969537e+00,8.191191371888264257e+04
3.975975975975976073e+00,8.148213353061646922e+04
3.981981981981982166e+00,8.105514382615937211e+04
3.987987987987988259e+00,8.063092310833970259e+04
3.993993993993993907e+00,8.020945007071962755e+04
4.000000000000000000e+00,7.979070359568989079e+04
4.006006006006005649e+00,7.937466275258573296e+04
4.012012012012011297e+00,7.896130679582325683e+04
4.018018018018017834e+00,7.855061516305660189e+04
4.024024024024024371e+00,7.814256747335527325e+04
4.030030030030030019e+00,7.773714352540162508e+04
4.036036036036035668e+00,7.733432329570798902e+04
4.042042042042042205e+00,7.693408693685346225e+04
4.048048048048047853e+00,7.653641477574004966e+04
4.054054054054053502e+00,7.614128731186786899e+04
4.060060060060059151e+00,7.574868521562911337e+04
4.066066066066066576e+00,7.535858932662103325e+04
4.072072072072072224e+00,7.497098065197688993e+04
4.078078078078077873e+00,7.458584036471539002e+04
4.084084084084084409e+00,7.420314980210806243e+04
4.090090090090090058e+00,7.382289046406425769e+04
4.096096096096095707e+00,7.344504401153410436e+04
4.102102102102101355e+00,7.306959226492838934e+04
4.108108108108108780e+00,7.269651720255575492e+04
4.114114114114114429e+00,7.232580095907708164e+04
4.120120120120120077e+00,7.195742582397609658e+04
4.126126126126125726e+00,7.159137424004713830e+04
4.132132132132132263e+00,7.122762880189869611e+04
4.138138138138137911e+00,7.086617225447377132e+04
4.144144144144143560e+00,7.050698749158541614e+04
4.150150150150149209e+00,7.015005755446886178e+04
4.156156156156156634e+00,6.979536563034873689e+04
4.162162162162162282e+00,6.944289505102174007e+04
4.168168168168167931e+00,6.909262929145483940e+04
4.174174174174173579e+00,6.874455196839816927e+04
4.180180180180180116e+00,6.839864683901306125e+04
4.186186186186185765e+00,6.805489779951478704e+04
4.192192192192191413e+00,6.771328888382959121e+04
4.198198198198198838e+00,6.737380426226630516e+04
4.204204204204204487e+00,6.703642824020227999e+04
4.210210210210210136e+00,6.670114525678296923e+04
4.216216216216215784e+00,6.636793988363561220e+04
4.222222222222222321e+00,6.603679682359668368e+04
4.228228228228227970e+00,6.570770090945283300e+04
4.234234234234233618e+00,6.538063710269505100e+04
4.240240240240240155e+00,6.505559049228637741e+04
4.246246246246246692e+00,6.473254629344252317e+04
4.252252252252252340e+00,6.441148984642526193e+04
4.258258258258257989e+00,6.409240661534898391e+04
4.264264264264263637e+00,6.377528218699938589e+04
4.270270270270270174e+00,6.346010226966538903e+04
4.276276276276275823e+00,6.314685269198247261e+04
4.282282282282281471e+00,6.283551940178890072e+04
4.288288288288288896e+00,6.252608846499373612e+04
4.294294294294294545e+00,6.221854606445701938e+04
4.300300300300300194e+00,6.191287849888113124e+04
4.306306306306305842e+00,6.160907218171463319e+04
4.312312312312312379e+00,6.130711364006686927e+04
4.318318318318318028e+00,6.100698951363452215e+04
4.324324324324323676e+00,6.070868655363903963e+04
4.330330330330330213e+00,6.041219162177533872e+04
4.336336336336336750e+00,6.011749168917164207e+04
4.342342342342342398e+00,5.982457383535977715e+04
4.348348348348348047e+00,5.953342524725665135e+04
4.354354354354353696e+00,5.924403321815613162e+04
4.360360360360360232e+00,5.895638514673152531e+04
4.366366366366365881e+00,5.867046853604831267e+04
4.372372372372372418e+00,5.838627099258716771e+04
4.378378378378378954e+00,5.810378022527752910e+04
4.384384384384384603e+00,5.782298404454028059e+04
4.390390390390390252e+00,5.754387036134141090e+04
4.396396396396395900e+00,5.726642718625479756e+04
4.402402402402402437e+00,5.699064262853486434e+04
4.408408408408408086e+00,5.671650489519893745e+04
4.414414414414413734e+00,5.644400229011884949e+04
4.420420420420420271e+00,5.617312321312219137e+04
4.426426426426426808e+00,5.590385615910264460e+04
4.432432432432432456e+00,5.563618971713938663e+04
4.438438438438438105e+00,5.537011256962586776e+04
4.444444444444443754e+00,5.510561349140718812e+04
4.450450450450450290e+00,5.484268134892664966e+04
4.456456456456455939e+00,5.458130509938073374e+04
4.462462462462462476e+00,5.432147378988300625e+04
4.468468468468468124e+00,5.406317655663659389e+04
4.474474474474474661e+00,5.380640262411477306e+04
4.480480480480480310e+00,5.355114130425030453e+04
4.486486486486485958e+00,5.329738199563285889e+04
4.492492492492492495e+00,5.304511418271478033e+04
4.498498498498498144e+00,5.279432743502467201e+04
4.504504504504504681e+00,5.254501140638921061e+04
4.510510510510510329e+00,5.229715583416291338e+04
4.516516516516516866e+00,5.205075053846533410e+04
4.522522522522522515e+00,5.180578542142658989e+04
4.528528528528528163e+00,5.156225046644006216e+04
4.534534534534533812e+00,5.132013573742278822e+04
4.540540540540540349e+00,5.107943137808350730e+04
4.546546546546545997e+00,5.084012761119790230e+04
4.552552552552552534e+00,5.060221473789116135e+04
4.558558558558558182e+00,5.036568313692809897e+04
4.564564564564564719e+00,5.013052326400976744e+04
4.570570570570570368e+00,4.989672565107788978e+04
4.576576576576576016e+00,4.966428090562577563e+04
4.582582582582582553e+00,4.943317971001646220e+04
4.588588588588588202e+00,4.920341282080750534e+04
4.594594594594594739e+00,4.897497106808252283e+04
4.600600600600600387e+00,4.874784535478980251e+04
4.606606606606606924e+00,4.852202665608685493e+04
4.612612612612612573e+00,4.829750601869227103e+04
4.618618618618618221e+00,4.807427456024348794e+04
4.624624624624623870e+00,4.785232346866117587e+04
4.630630630630630407e+00,4.763164400152015151e+04
4.636636636636636943e+00,4.741222748542603949e+04
4.642642642642642592e+00,4.719406531539882417e+04
4.648648648648648241e+00,4.697714895426188014e+04
4.654654654654654777e+00,4.676146993203743477e+04
4.660660660660660426e+00,4.654701984534802614e+04
4.666666666666666075e+00,4.633379035682370886e+04
4.672672672672672611e+00,4.612177319451528456e+04
4.678678678678679148e+00,4.591096015131324384e+04
4.684684684684684797e+00,4.570134308437266736e+04
4.690690690690690445e+00,4.549291391454331460e+04
4.696696696696696982e+00,4.528566462580593361e+04
4.702702702702702631e+00,4.507958726471367845e+04
4.708708708708708279e+00,4.487467393983923830e+04
4.714714714714713928e+00,4.467091682122737984e+04
4.720720720720720465e+00,4.446830813985283021e+04
4.726726726726727001e+00,4.426684018708336953e+04
4.732732732732732650e+00,4.406650531414861325e+04
4.738738738738738299e+00,4.386729593161333469e+04
4.744744744744744835e+00,4.366920450885649916e+04
4.750750750750750484e+00,4.347222357355524582e+04
4.756756756756756133e+00,4.327634571117366431e+04
4.762762762762762669e+00,4.308156356445699203e+04
4.768768768768769206e+00,4.288786983293024241e+04
4.774774774774774855e+00,4.269525727240231936e+04
4.780780780780780503e+00,4.250371869447432255e+04
4.786786786786787040e+00,4.231324696605298232e+04
4.792792792792792689e+00,4.212383500886891852e+04
4.798798798798798337e+00,4.193547579899923585e+04
4.804804804804803986e+00,4.174816236639507406e+04
4.810810810810811411e+00,4.156188779441352381e+04
4.816816816816817060e+00,4.137664521935415542e+04
4.822822822822822708e+00,4.119242782999995688e+04
4.828828828828828357e+00,4.100922886716289213e+04
4.834834834834834894e+00,4.082704162323354831e+04
4.840840840840840542e+00,4.064585944173538155e+04
4.846846846846846191e+00,4.046567571688313910e+04
4.852852852852852727e+00,4.028648389314551605e+04
4.858858858858859264e+00,4.010827746481209033e+04
4.864864864864864913e+00,3.993104997556443413e+04
4.870870870870870561e+00,3.975479501805103064e+04
4.876876876876877098e+00,3.957950623346681823e+04
4.882882882882882747e+00,3.940517731113619811e+04
4.888888888888888395e+00,3.923180198810045113e+04
4.894894894894894044e+00,3.905937404870885803e+04
4.900900900900901469e+00,3.888788732421375607e+04
4.906906906906907118e+00,3.871733569236964104e+04
4.912912912912912766e+00,3.854771307703572529e+04
4.918918918918918415e+00,3.837901344778266503e+04
4.924924924924924952e+00,3.821123081950280903e+04
4.930930930930930600e+00,3.804435925202413637e+04
4.936936936936936249e+00,3.787839284972803580e+04
4.942942942942942786e+00,3.771332576117049757e+04
4.948948948948949322e+00,3.754915217870707420e+04
4.954954954954954971e+00,3.738586633812125365e+04
4.960960960960960620e+00,3.722346251825631771e+04
4.966966966966967156e+00,3.706193504065095476e+04
4.972972972972972805e+00,3.690127826917794300e+04
4.978978978978978454e+00,3.674148660968653712e+04
4.984984984984984102e+00,3.658255450964797637e+04
4.990990990990991527e+00,3.642447645780457242e+04
4.996996996996997176e+00,3.626724698382191855e+04
5.003003003003002824e+00,3.611086065794443857e+04
5.009009009009008473e+00,3.595531209065410803e+04
5.015015015015015010e+00,3.580059593233246414e+04
5.021021021021020658e+00,3.564670687292574439e+04
5.027027027027026307e+00,3.549363964161309559e+04
5.033033033033032844e+00,3.534138900647804985e+04
5.039039039039039380e+00,3.518994977418283815e+04
5.045045045045045029e+00,3.503931678964591993e+04
5.051051051051050678e+00,3.488948493572245206e+04
5.057057057057057214e+00,3.474044913288775570e+04
5.063063063063062863e+00,3.459220433892372967e+04
5.069069069069068512e+00,3.444474554860809440e+04
5.075075075075075048e+00,3.429806779340668436e+04
5.081081081081081585e+00,3.415216614116847632e+04
5.087087087087087234e+00,3.400703569582344062e+04
5.093093093093092882e+00,3.386267159708322288e+04
5.099099099099098531e+00,3.371906902014464868e+04
5.105105105105105068e+00,3.357622317539587675e+04
5.111111111111110716e+00,3.343412930812531704e+04
5.117117117117116365e+00,3.329278269823319715e+04
5.123123123123122902e+00,3.315217865994583553e+04
5.129129129129129439e+00,3.301231254153254849e+04
5.135135135135135087e+00,3.287317972502506018e+04
5.141141141141140736e+00,3.273477562593961920e+04
5.147147147147147273e+00,3.259709569300165458e+04
5.153153153153152921e+00,3.246013540787279635e+04
5.159159159159158570e+00,3.232389028488066469e+04
5.165165165165165106e+00,3.218835587075085277e+04
5.171171171171171643e+00,3.205352774434164530e+04
5.177177177177177292e+00,3.191940151638087991e+04
5.183183183183182940e+00,3.178597282920541693e+04
5.189189189189188589e+00,3.165323735650290473e+04
5.195195195195195126e+00,3.152119080305589159e+04
5.201201201201200774e+00,3.138982890448830949e+04
5.207207207207207311e+00,3.125914742701423165e+04
5.213213213213212960e+00,3.112914216718894386e+04
5.219219219219219497e+00,3.099980895166218761e+04
5.225225225225225145e+00,3.087114363693383348e+04
5.231231231231230794e+00,3.074314210911148257e+04
5.237237237237236442e+00,3.061580028367057457e+04
5.243243243243242979e+00,3.048911410521643847e+04
5.249249249249248628e+00,3.036307954724858428e+04
5.255255255255255165e+00,3.023769261192713748e+04
5.261261261261261701e+00,3.011294932984135812e+04
5.267267267267267350e+00,2.998884575978018984e+04
5.273273273273272999e+00,2.986537798850500985e+04
5.279279279279278647e+00,2.974254213052425621e+04
5.285285285285285184e+00,2.962033432787026686e+04
5.291291291291290833e+00,2.949875074987794142e+04
5.297297297297297369e+00,2.937778759296549833e+04
5.303303303303303018e+00,2.925744108041725485e+04
5.309309309309309555e+00,2.913770746216811676e+04
5.315315315315315203e+00,2.901858301459023278e+04
5.321321321321320852e+00,2.890006404028151883e+04
5.327327327327326500e+00,2.878214686785593585e+04
5.333333333333333037e+00,2.866482785173577577e+04
5.339339339339339574e+00,2.854810337194574822e+04
5.345345345345345223e+00,2.843196983390893729e+04
5.351351351351351759e+00,2.831642366824446071e+04
5.357357357357357408e+00,2.820146133056706822e+04
5.363363363363363057e+00,2.808707930128844600e+04
5.369369369369368705e+00,2.797327408542035118e+04
5.375375375375375242e+00,2.786004221237932143e+04
5.381381381381380891e+00,2.774738023579335641e+04
5.387387387387387427e+00,2.763528473331010173e+04
5.393393393393393076e+00,2.752375230640693553e+04
5.399399399399399613e+00,2.741277958020243750e+04
5.405405405405405261e+00,2.730236320326981877e+04
5.411411411411410910e+00,2.719249984745187248e+04
5.417417417417416559e+00,2.708318620767749962e+04
5.423423423423423095e+00,2.697441900177994830e+04
5.429429429429429632e+00,2.686619497031659557e+04
5.435435435435435281e+00,2.675851087639035904e+04
5.441441441441440929e+00,2.665136350547261100e+04
5.447447447447447466e+00,2.654474966522767136e+04
5.453453453453453115e+00,2.643866618533889778e+04
5.459459459459458763e+00,2.633310991733620540e+04
5.465465465465465300e+00,2.622807773442513644e+04
5.471471471471471837e+00,2.612356653131745770e+04
5.477477477477477485e+00,2.601957322406319145e+04
5.483483483483483134e+00,2.591609474988410875e+04
5.489489489489489671e+00,2.581312806700868896e+04
5.495495495495495319e+00,2.571067015450854160e+04
5.501501501501500968e+00,2.560871801213621438e+04
5.507507507507506617e+00,2.550726866016442727e+04
5.513513513513514042e+00,2.540631913922667445e+04
5.519519519519519690e+00,2.530586651015929237e+04
5.525525525525525339e+00,2.520590785384477203e+04
5.531531531531530987e+00,2.510644027105652640e+04
5.537537537537537524e+00,2.500746088230497116e+04
5.543543543543543173e+00,2.490896682768491519e+04
5.549549549549548821e+00,2.481095526672432607e+04
5.555555555555555358e+00,2.471342337823431444e+04
5.561561561561561895e+00,2.461636836016050438e+04
5.567567567567567544e+00,2.451978742943562247e+04
5.573573573573573192e+00,2.442367782183335294e+04
5.579579579579579729e+00,2.432803679182350970e+04
5.585585585585585378e+00,2.423286161242836533e+04
5.591591591591591026e+00,2.413814957508031512e+04
5.597597597597596675e+00,2.404389798948064345e+04
5.603603603603604100e+00,2.395010418345962898e+04
5.609609609609609748e+00,2.385676550283776305e+04
5.615615615615615397e+00,2.376387931128813580e+04
5.621621621621621046e+00,2.367144299020007384e+04
5.627627627627627582e+00,2.357945393854391295e+04
5.633633633633633231e+00,2.348790957273688764e+04
5.639639639639638879e+00,2.339680732651022117e+04
5.645645645645646304e+00,2.330614465077727800e+04
5.651651651651651953e+00,2.321591901350296394e+04
5.657657657657657602e+00,2.312612789957404311e+04
5.663663663663663250e+00,2.303676881067072827e+04
5.669669669669669787e+00,2.294783926513931510e+04
5.675675675675675436e+00,2.285933679786580251e+04
5.681681681681681084e+00,2.277125896015076796e+04
5.687687687687686733e+00,2.268360331958506140e+04
5.693693693693694158e+00,2.259636745992681244e+04
5.699699699699699806e+00,2.250954898097926707e+04
5.705705705705705455e+00,2.242314549846975206e+04
5.711711711711711104e+00,2.233715464392965805e+04
5.717717717717717640e+00,2.225157406457536854e+04
5.723723723723723289e+00,2.216640142319033839e+04
5.729729729729728938e+00,2.208163439800794367e+04
5.735735735735735474e+00,2.199727068259555381e+04
5.741741741741742011e+00,2.191330798573940774e+04
5.747747747747747660e+00,2.182974403133049418e+04
5.753753753753753308e+00,2.174657655825142137e+04
5.759759759759759845e+00,2.166380332026425094e+04
5.765765765765765494e+00,2.158142208589919028e+04
5.771771771771771142e+00,2.149943063834428176e+04
5.777777777777777679e+00,2.141782677533598689e+04
5.783783783783784216e+00,2.133660830905072362e+04
5.789789789789789864e+00,2.125577306599723306e+04
5.795795795795795513e+00,2.117531888690988126e+04
5.801801801801801162e+00,2.109524362664289583e+04
5.807807807807807698e+00,2.101554515406540304e+04
5.813813813813813347e+00,2.093622135195737792e+04
5.819819819819818996e+00,2.085727011690646759e+04
5.825825825825825532e+00,2.077868935920562581e+04
5.831831831831832069e+00,2.070047700275168972e+04
5.837837837837837718e+00,2.062263098494465157e+04
5.843843843843843366e+00,2.054514925658789798e+04
5.849849849849849903e+00,2.046802978178918784e+04
5.855855855855855552e+00,2.039127053786250690e+04
5.861861861861861200e+00,2.031486951523069729e+04
5.867867867867867737e+00,2.023882471732888735e+04
5.873873873873874274e+00,2.016313416050876549e+04
5.879879879879879923e+00,2.008779587394354894e+04
5.885885885885885571e+00,2.001280789953381100e+04
5.891891891891891220e+00,1.993816829181409776e+04
5.897897897897897757e+00,1.986387511786020696e+04
5.903903903903903405e+00,1.978992645719735083e+04
5.909909909909909942e+00,1.971632040170896289e+04
5.915915915915915591e+00,1.964305505554641422e+04
5.921921921921922127e+00,1.957012853503916995e+04
5.927927927927927776e+00,1.949753896860604436e+04
5.933933933933933424e+00,1.942528449666691813e+04
5.939939939939939961e+00,1.935336327155527397e+04
5.945945945945945610e+00,1.928177345743143451e+04
5.951951951951951258e+00,1.921051323019651682e+04
5.957957957957957795e+00,1.913958077740705630e+04
5.963963963963964332e+00,1.906897429819039826e+04
5.969969969969969981e+00,1.899869200316061324e+04
5.975975975975975629e+00,1.892873211433532924e+04
5.981981981981981278e+00,1.885909286505302225e+04
5.987987987987987815e+00,1.878977249989112897e+04
5.993993993993993463e+00,1.872076927458472346e+04
6.000000000000000000e+00,1.865208145594588859e+04
