wavelength_um,intensity_MW_sr-1_m-2_nm-1
8.948948948948948212e-01,9.809418173739014892e+05
9.009009009009009139e-01,9.833530138109746622e+05
9.069069069069068956e-01,9.855265747991354438e+05
9.129129129129128772e-01,9.874672454089744715e+05
9.189189189189188589e-01,9.891798031845029909e+05
9.249249249249248406e-01,9.906690499436397804e+05
9.309309309309309333e-01,9.919398040463142097e+05
9.369369369369369149e-01,9.929968931146983523e+05
9.429429429429428966e-01,9.938451471899590688e+05
9.489489489489489893e-01,9.944893923099668464e+05
9.549549549549549710e-01,9.949344444923254196e+05
9.609609609609610636e-01,9.951851041072799126e+05
9.669669669669669343e-01,9.952461506251146784e+05
9.729729729729730270e-01,9.951223377229067264e+05
9.789789789789788976e-01,9.948183887356620980e+05
9.849849849849849903e-01,9.943389924371554516e+05
9.909909909909908610e-01,9.936887991360614542e+05
9.969969969969970647e-01,9.928724170732714701e+05
1.003003003003002824e+00,9.918944091066370020e+05
1.009009009009008917e+00,9.907592896696733078e+05
1.015015015015014788e+00,9.894715219911873573e+05
1.021021021021021102e+00,9.880355155631070957e+05
1.027027027027027195e+00,9.864556238441794412e+05
1.033033033033033066e+00,9.847361421876068925e+05
1.039039039039039158e+00,9.828813059810447739e+05
1.045045045045045029e+00,9.808952889878072310e+05
1.051051051051051122e+00,9.787822018784771208e+05
1.057057057057056992e+00,9.765460909425428836e+05
1.063063063063063085e+00,9.741909369700317038e+05
1.069069069069068956e+00,9.717206542935259640e+05
1.075075075075075048e+00,9.691390899812738644e+05
1.081081081081080919e+00,9.664500231725499034e+05
1.087087087087087012e+00,9.636571645466905320e+05
1.093093093093093104e+00,9.607641559176720912e+05
1.099099099099098975e+00,9.577745699463973287e+05
1.105105105105105068e+00,9.546919099631857825e+05
1.111111111111110938e+00,9.515196098933614558e+05
1.117117117117117031e+00,9.482610342790621798e+05
1.123123123123123124e+00,9.449194783907781821e+05
1.129129129129129216e+00,9.414981684224101482e+05
1.135135135135135087e+00,9.380002617639092496e+05
1.141141141141141180e+00,9.344288473458794178e+05
1.147147147147147050e+00,9.307869460507900221e+05
1.153153153153153143e+00,9.270775111856799340e+05
1.159159159159159236e+00,9.233034290115500335e+05
1.165165165165165106e+00,9.194675193248314317e+05
1.171171171171171199e+00,9.155725360865893308e+05
1.177177177177177070e+00,9.116211680953431642e+05
1.183183183183183163e+00,9.076160396995944902e+05
1.189189189189189033e+00,9.035597115463742521e+05
1.195195195195195126e+00,8.994546813623281196e+05
1.201201201201200996e+00,8.953033847640411695e+05
1.207207207207207089e+00,8.911081960944915190e+05
1.213213213213213182e+00,8.868714292827141471e+05
1.219219219219219275e+00,8.825953387239051517e+05
1.225225225225225367e+00,8.782821201773835346e+05
1.231231231231231238e+00,8.739339116799526382e+05
1.237237237237237331e+00,8.695527944723848486e+05
1.243243243243243201e+00,8.651407939368807711e+05
1.249249249249249294e+00,8.606998805434649112e+05
1.255255255255255165e+00,8.562319708034641808e+05
1.261261261261261257e+00,8.517389282282749191e+05
1.267267267267267128e+00,8.472225642917928053e+05
1.273273273273273221e+00,8.426846393949567573e+05
1.279279279279279091e+00,8.381268638309737435e+05
1.285285285285285184e+00,8.335508987499022624e+05
1.291291291291291277e+00,8.289583571213497780e+05
1.297297297297297147e+00,8.243508046941366047e+05
1.303303303303303240e+00,8.197297609518721001e+05
1.309309309309309111e+00,8.150967000634467695e+05
1.315315315315315425e+00,8.104530518275540089e+05
1.321321321321321296e+00,8.058002026103995740e+05
1.327327327327327389e+00,8.011394962758256588e+05
1.333333333333333259e+00,7.964722351071716985e+05
1.339339339339339352e+00,7.917996807202136843e+05
1.345345345345345223e+00,7.871230549666114384e+05
1.351351351351351315e+00,7.824435408273360226e+05
1.357357357357357408e+00,7.777622832955961348e+05
1.363363363363363279e+00,7.730803902488444000e+05
1.369369369369369371e+00,7.683989333094757749e+05
1.375375375375375242e+00,7.637189486938850023e+05
1.381381381381381335e+00,7.590414380495672813e+05
1.387387387387387205e+00,7.543673692800330464e+05
1.393393393393393298e+00,7.496976773572670063e+05
1.399399399399399169e+00,7.450332651215811493e+05
1.405405405405405261e+00,7.403750040686621796e+05
1.411411411411411576e+00,7.357237351237093098e+05
1.417417417417417447e+00,7.310802694025376113e+05
1.423423423423423539e+00,7.264453889595681103e+05
1.429429429429429410e+00,7.218198475226557348e+05
1.435435435435435503e+00,7.172043712147102924e+05
1.441441441441441373e+00,7.125996592620945303e+05
1.447447447447447466e+00,7.080063846898110351e+05
1.453453453453453337e+00,7.034251950034868205e+05
1.459459459459459429e+00,6.988567128582061268e+05
1.465465465465465300e+00,6.943015367142303148e+05
1.471471471471471393e+00,6.897602414796786616e+05
1.477477477477477485e+00,6.852333791402482893e+05
1.483483483483483356e+00,6.807214793760592584e+05
1.489489489489489449e+00,6.762250501657288987e+05
1.495495495495495319e+00,6.717445783777878387e+05
1.501501501501501412e+00,6.672805303495521657e+05
1.507507507507507505e+00,6.628333524535857141e+05
1.513513513513513598e+00,6.584034716518823989e+05
1.519519519519519468e+00,6.539912960379149299e+05
1.525525525525525561e+00,6.495972153666944942e+05
1.531531531531531432e+00,6.452216015729974024e+05
1.537537537537537524e+00,6.408648092779114377e+05
1.543543543543543617e+00,6.365271762838743161e+05
1.549549549549549488e+00,6.322090240583546693e+05
1.555555555555555580e+00,6.279106582063595997e+05
1.561561561561561451e+00,6.236323689319341211e+05
1.567567567567567544e+00,6.193744314888183726e+05
1.573573573573573414e+00,6.151371066204564413e+05
1.579579579579579507e+00,6.109206409895136021e+05
1.585585585585585378e+00,6.067252675970967393e+05
1.591591591591591470e+00,6.025512061918480322e+05
1.597597597597597341e+00,5.983986636690916494e+05
1.603603603603603656e+00,5.942678344602190191e+05
1.609609609609609748e+00,5.901589009124870645e+05
1.615615615615615619e+00,5.860720336594098480e+05
1.621621621621621712e+00,5.820073919819240691e+05
1.627627627627627582e+00,5.779651241605062969e+05
1.633633633633633675e+00,5.739453678184188902e+05
1.639639639639639546e+00,5.699482502562603913e+05
1.645645645645645638e+00,5.659738887779969955e+05
1.651651651651651509e+00,5.620223910086482065e+05
1.657657657657657602e+00,5.580938552037968766e+05
1.663663663663663472e+00,5.541883705510980217e+05
1.669669669669669565e+00,5.503060174639506731e+05
1.675675675675675658e+00,5.464468678675063420e+05
1.681681681681681528e+00,5.426109854771705577e+05
1.687687687687687621e+00,5.387984260697655845e+05
1.693693693693693492e+00,5.350092377475198591e+05
1.699699699699699584e+00,5.312434611950302497e+05
1.705705705705705677e+00,5.275011299293659395e+05
1.711711711711711770e+00,5.237822705434632371e+05
1.717717717717717640e+00,5.200869029429620132e+05
1.723723723723723733e+00,5.164150405766349868e+05
1.729729729729729826e+00,5.127666906605612021e+05
1.735735735735735696e+00,5.091418543961800169e+05
1.741741741741741789e+00,5.055405271823752555e+05
1.747747747747747660e+00,5.019626988217280013e+05
1.753753753753753752e+00,4.984083537210736540e+05
1.759759759759759623e+00,4.948774710865012021e+05
1.765765765765765716e+00,4.913700251129254466e+05
1.771771771771771586e+00,4.878859851683654706e+05
1.777777777777777679e+00,4.844253159730511252e+05
1.783783783783783550e+00,4.809879777734941454e+05
1.789789789789789642e+00,4.775739265116317547e+05
1.795795795795795735e+00,4.741831139891795465e+05
1.801801801801801828e+00,4.708154880273000454e+05
1.807807807807807920e+00,4.674709926217078464e+05
1.813813813813813791e+00,4.641495680933256517e+05
1.819819819819819884e+00,4.608511512345994706e+05
1.825825825825825754e+00,4.575756754515848006e+05
1.831831831831831847e+00,4.543230709019098431e+05
1.837837837837837718e+00,4.510932646287170937e+05
1.843843843843843811e+00,4.478861806906909915e+05
1.849849849849849681e+00,4.447017402882678434e+05
1.855855855855855774e+00,4.415398618861241266e+05
1.861861861861861867e+00,4.384004613320463686e+05
1.867867867867867737e+00,4.352834519722674158e+05
1.873873873873873830e+00,4.321887447633647243e+05
1.879879879879879701e+00,4.291162483808104298e+05
1.885885885885885793e+00,4.260658693242612062e+05
1.891891891891891664e+00,4.230375120196689386e+05
1.897897897897897979e+00,4.200310789183012093e+05
1.903903903903903849e+00,4.170464705927491304e+05
1.909909909909909942e+00,4.140835858300038963e+05
1.915915915915915813e+00,4.111423217216813937e+05
1.921921921921922127e+00,4.082225737514637876e+05
1.927927927927927998e+00,4.053242358798443456e+05
1.933933933933933869e+00,4.024472006262358045e+05
1.939939939939939739e+00,3.995913591485178331e+05
1.945945945945946054e+00,3.967566013200963498e+05
1.951951951951951925e+00,3.939428158045370365e+05
1.957957957957957795e+00,3.911498901278352714e+05
1.963963963963963666e+00,3.883777107484005974e+05
1.969969969969969981e+00,3.856261631247979822e+05
1.975975975975975851e+00,3.828951317813284113e+05
1.981981981981981722e+00,3.801845003714890336e+05
1.987987987987988037e+00,3.774941517393829999e+05
1.993993993993994129e+00,3.748239679791345843e+05
2.000000000000000000e+00,3.721738304923562682e+05
2.006006006006005649e+00,3.695436200437315856e+05
2.012012012012012185e+00,3.669332168147608754e+05
2.018018018018017834e+00,3.643425004557221546e+05
2.024024024024023927e+00,3.617713501358953072e+05
2.030030030030029575e+00,3.592196445921025006e+05
2.036036036036036112e+00,3.566872621756066219e+05
2.042042042042042205e+00,3.541740808974178508e+05
2.048048048048047853e+00,3.516799784720512107e+05
2.054054054054054390e+00,3.492048323597797425e+05
2.060060060060060039e+00,3.467485198074267246e+05
2.066066066066066131e+00,3.443109178877347731e+05
2.072072072072071780e+00,3.418919035373575753e+05
2.078078078078078317e+00,3.394913535935094114e+05
2.084084084084083965e+00,3.371091448293141439e+05
2.090090090090090058e+00,3.347451539878869662e+05
2.096096096096095707e+00,3.323992578151889611e+05
2.102102102102102243e+00,3.300713330916884588e+05
2.108108108108107892e+00,3.277612566628652858e+05
2.114114114114113985e+00,3.254689054685862502e+05
2.120120120120120077e+00,3.231941565713921445e+05
2.126126126126126170e+00,3.209368871837231563e+05
2.132132132132131819e+00,3.186969746941136546e+05
2.138138138138137911e+00,3.164742966923889471e+05
2.144144144144144448e+00,3.142687309938913677e+05
2.150150150150150097e+00,3.120801556627670070e+05
2.156156156156156189e+00,3.099084490343356738e+05
2.162162162162161838e+00,3.077534897365765064e+05
2.168168168168168375e+00,3.056151567107535084e+05
2.174174174174174023e+00,3.034933292312066187e+05
2.180180180180180116e+00,3.013878869243305526e+05
2.186186186186186209e+00,2.992987097867734265e+05
2.192192192192192302e+00,2.972256782028694288e+05
2.198198198198197950e+00,2.951686729613334173e+05
2.204204204204204043e+00,2.931275752712411922e+05
2.210210210210210136e+00,2.911022667773129069e+05
2.216216216216216228e+00,2.890926295745254029e+05
2.222222222222221877e+00,2.870985462220672052e+05
2.228228228228227970e+00,2.851198997566662729e+05
2.234234234234234062e+00,2.831565737052988843e+05
2.240240240240240155e+00,2.812084520973082981e+05
2.246246246246246248e+00,2.792754194759438396e+05
2.252252252252252340e+00,2.773573609093432897e+05
2.258258258258258433e+00,2.754541620009743492e+05
2.264264264264264082e+00,2.735657088995511294e+05
2.270270270270270174e+00,2.716918883084435365e+05
2.276276276276276267e+00,2.698325874945952091e+05
2.282282282282282360e+00,2.679876942969657248e+05
2.288288288288288008e+00,2.661570971345096477e+05
2.294294294294294101e+00,2.643406850137115107e+05
2.300300300300300194e+00,2.625383475356884301e+05
2.306306306306306286e+00,2.607499749028726947e+05
2.312312312312311935e+00,2.589754579252924595e+05
2.318318318318318472e+00,2.572146880264571519e+05
2.324324324324324120e+00,2.554675572488680773e+05
2.330330330330330213e+00,2.537339582591588260e+05
2.336336336336336306e+00,2.520137843528832600e+05
2.342342342342342398e+00,2.503069294589595229e+05
2.348348348348348491e+00,2.486132881437840988e+05
2.354354354354354140e+00,2.469327556150232558e+05
2.360360360360360232e+00,2.452652277250955813e+05
2.366366366366366325e+00,2.436106009743559116e+05
2.372372372372372418e+00,2.419687725139889226e+05
2.378378378378378066e+00,2.403396401486236718e+05
2.384384384384384603e+00,2.387231023386775050e+05
2.390390390390390252e+00,2.371190582024410542e+05
2.396396396396396344e+00,2.355274075179091014e+05
2.402402402402401993e+00,2.339480507243702596e+05
2.408408408408408530e+00,2.323808889237614057e+05
2.414414414414414178e+00,2.308258238817965612e+05
2.420420420420420271e+00,2.292827580288758909e+05
2.426426426426426364e+00,2.277515944607862621e+05
2.432432432432432456e+00,2.262322369391971733e+05
2.438438438438438549e+00,2.247245898919621250e+05
2.444444444444444198e+00,2.232285584132310469e+05
2.450450450450450735e+00,2.217440482633799547e+05
2.456456456456456383e+00,2.202709658687683695e+05
2.462462462462462476e+00,2.188092183213249664e+05
2.468468468468468124e+00,2.173587133779732976e+05
2.474474474474474661e+00,2.159193594599010248e+05
2.480480480480480310e+00,2.144910656516783638e+05
2.486486486486486402e+00,2.130737417002323491e+05
2.492492492492492051e+00,2.116672980136829137e+05
2.498498498498498588e+00,2.102716456600446545e+05
2.504504504504504236e+00,2.088866963658018212e+05
2.510510510510510329e+00,2.075123625143584504e+05
2.516516516516516422e+00,2.061485571443715307e+05
2.522522522522522515e+00,2.047951939479717403e+05
2.528528528528528607e+00,2.034521872688729782e+05
2.534534534534534256e+00,2.021194521003809350e+05
2.540540540540540793e+00,2.007969040832989267e+05
2.546546546546546441e+00,1.994844595037405088e+05
2.552552552552552534e+00,1.981820352908495406e+05
2.558558558558558182e+00,1.968895490144327341e+05
2.564564564564564719e+00,1.956069188825092278e+05
2.570570570570570368e+00,1.943340637387807365e+05
2.576576576576576461e+00,1.930709030600233236e+05
2.582582582582582553e+00,1.918173569534097041e+05
2.588588588588588646e+00,1.905733461537593103e+05
2.594594594594594295e+00,1.893387920207245916e+05
2.600600600600600387e+00,1.881136165359133447e+05
2.606606606606606480e+00,1.868977422999512346e+05
2.612612612612612573e+00,1.856910925294888439e+05
2.618618618618618221e+00,1.844935910541535122e+05
2.624624624624624314e+00,1.833051623134512338e+05
2.630630630630630851e+00,1.821257313536197180e+05
2.636636636636636499e+00,1.809552238244364271e+05
2.642642642642642592e+00,1.797935659759826376e+05
2.648648648648648685e+00,1.786406846553677460e+05
2.654654654654654777e+00,1.774965073034153902e+05
2.660660660660660426e+00,1.763609619513127836e+05
2.666666666666666519e+00,1.752339772172277153e+05
2.672672672672672611e+00,1.741154823028922256e+05
2.678678678678678704e+00,1.730054069901597104e+05
2.684684684684684353e+00,1.719036816375310591e+05
2.690690690690690445e+00,1.708102371766586439e+05
2.696696696696696538e+00,1.697250051088246983e+05
2.702702702702702631e+00,1.686479175013989734e+05
2.708708708708708279e+00,1.675789069842761091e+05
2.714714714714714816e+00,1.665179067462945532e+05
2.720720720720720465e+00,1.654648505316398805e+05
2.726726726726726557e+00,1.644196726362317859e+05
2.732732732732732650e+00,1.633823079040984449e+05
2.738738738738738743e+00,1.623526917237388552e+05
2.744744744744744835e+00,1.613307600244749337e+05
2.750750750750750484e+00,1.603164492727930774e+05
2.756756756756757021e+00,1.593096964686796418e+05
2.762762762762762669e+00,1.583104391419494932e+05
2.768768768768768762e+00,1.573186153485680697e+05
2.774774774774774411e+00,1.563341636669707659e+05
2.780780780780780947e+00,1.553570231943789113e+05
2.786786786786786596e+00,1.543871335431136831e+05
2.792792792792792689e+00,1.534244348369099316e+05
2.798798798798798337e+00,1.524688677072292776e+05
2.804804804804804874e+00,1.515203732895754219e+05
2.810810810810810523e+00,1.505788932198114053e+05
2.816816816816816615e+00,1.496443696304798068e+05
2.822822822822823152e+00,1.487167451471275708e+05
2.828828828828828801e+00,1.477959628846348496e+05
2.834834834834834894e+00,1.468819664435503655e+05
2.840840840840840542e+00,1.459746999064329721e+05
2.846846846846847079e+00,1.450741078342006076e+05
2.852852852852852727e+00,1.441801352624870196e+05
2.858858858858858820e+00,1.432927276980075985e+05
2.864864864864864469e+00,1.424118311149339715e+05
2.870870870870871006e+00,1.415373919512789871e+05
2.876876876876876654e+00,1.406693571052930201e+05
2.882882882882882747e+00,1.398076739318695036e+05
2.888888888888888840e+00,1.389522902389648953e+05
2.894894894894894932e+00,1.381031542840286857e+05
2.900900900900900581e+00,1.372602147704474046e+05
2.906906906906906674e+00,1.364234208440018992e+05
2.912912912912912766e+00,1.355927220893381455e+05
2.918918918918918859e+00,1.347680685264526401e+05
2.924924924924924952e+00,1.339494106071918795e+05
2.930930930930930600e+00,1.331366992117677873e+05
2.936936936936937137e+00,1.323298856452879845e+05
2.942942942942942786e+00,1.315289216343025328e+05
2.948948948948948878e+00,1.307337593233661173e+05
2.954954954954954971e+00,1.299443512716173864e+05
2.960960960960961064e+00,1.291606504493754474e+05
2.966966966966966712e+00,1.283826102347524284e+05
2.972972972972972805e+00,1.276101844102849136e+05
2.978978978978978898e+00,1.268433271595818660e+05
2.984984984984984990e+00,1.260819930639919476e+05
2.990990990990990639e+00,1.253261370992873999e+05
2.996996996996996732e+00,1.245757146323679481e+05
3.003003003003002824e+00,1.238306814179824287e+05
3.009009009009008917e+00,1.230909935954701068e+05
3.015015015015015010e+00,1.223566076855200663e+05
3.021021021021021102e+00,1.216274805869507836e+05
3.027027027027027195e+00,1.209035695735088957e+05
3.033033033033032844e+00,1.201848322906870017e+05
3.039039039039038936e+00,1.194712267525622156e+05
3.045045045045045029e+00,1.187627113386535493e+05
3.051051051051051122e+00,1.180592447907999886e+05
3.057057057057056770e+00,1.173607862100584171e+05
3.063063063063062863e+00,1.166672950536215212e+05
3.069069069069068956e+00,1.159787311317564745e+05
3.075075075075075048e+00,1.152950546047634562e+05
3.081081081081080697e+00,1.146162259799553140e+05
3.087087087087087234e+00,1.139422061086566537e+05
3.093093093093092882e+00,1.132729561832247564e+05
3.099099099099098975e+00,1.126084377340901847e+05
3.105105105105104624e+00,1.119486126268183871e+05
3.111111111111111160e+00,1.112934430591921264e+05
3.117117117117117253e+00,1.106428915583146299e+05
3.123123123123122902e+00,1.099969209777329525e+05
3.129129129129128994e+00,1.093554944945828320e+05
3.135135135135135087e+00,1.087185756067537441e+05
3.141141141141141180e+00,1.080861281300756382e+05
3.147147147147146828e+00,1.074581161955247517e+05
3.153153153153153365e+00,1.068345042464521393e+05
3.159159159159159014e+00,1.062152570358315570e+05
3.165165165165165106e+00,1.056003396235287510e+05
3.171171171171170755e+00,1.049897173735912802e+05
3.177177177177177292e+00,1.043833559515587112e+05
3.183183183183182940e+00,1.037812213217940589e+05
3.189189189189189033e+00,1.031832797448353667e+05
3.195195195195194682e+00,1.025894977747680095e+05
3.201201201201201219e+00,1.019998422566172812e+05
3.207207207207207311e+00,1.014142803237620974e+05
3.213213213213212960e+00,1.008327793953681394e+05
3.219219219219219497e+00,1.002553071738421131e+05
3.225225225225225145e+00,9.968183164230607508e+04
3.231231231231231238e+00,9.911232106209169433e+04
3.237237237237236887e+00,9.854674397025513463e+04
3.243243243243243423e+00,9.798506917711166898e+04
3.249249249249249072e+00,9.742726576379053586e+04
3.255255255255255165e+00,9.687330307980936777e+04
3.261261261261260813e+00,9.632315074066891975e+04
3.267267267267267350e+00,9.577677862546726828e+04
3.273273273273272999e+00,9.523415687453372811e+04
3.279279279279279091e+00,9.469525588708255964e+04
3.285285285285285184e+00,9.416004631888566655e+04
3.291291291291291277e+00,9.362849907996559341e+04
3.297297297297296925e+00,9.310058533230674220e+04
3.303303303303303018e+00,9.257627648758674331e+04
3.309309309309309555e+00,9.205554420492654026e+04
3.315315315315315203e+00,9.153836038865936280e+04
3.321321321321321296e+00,9.102469718611906865e+04
3.327327327327326945e+00,9.051452698544680607e+04
3.333333333333333481e+00,9.000782241341676854e+04
3.339339339339339130e+00,8.950455633328047406e+04
3.345345345345345223e+00,8.900470184262940893e+04
3.351351351351351315e+00,8.850823227127613791e+04
3.357357357357357408e+00,8.801512117915393901e+04
3.363363363363363057e+00,8.752534235423443897e+04
3.369369369369369149e+00,8.703886981046279834e+04
3.375375375375375242e+00,8.655567778571213421e+04
3.381381381381381335e+00,8.607574073975457577e+04
3.387387387387386983e+00,8.559903335225043702e+04
3.393393393393393076e+00,8.512553052075543383e+04
3.399399399399399169e+00,8.465520735874472302e+04
3.405405405405405261e+00,8.418803919365485490e+04
3.411411411411411354e+00,8.372400156494269322e+04
3.417417417417417447e+00,8.326307022216179757e+04
3.423423423423423539e+00,8.280522112305536575e+04
3.429429429429429188e+00,8.235043043166674033e+04
3.435435435435435281e+00,8.189867451646618429e+04
3.441441441441441373e+00,8.144992994849436218e+04
3.447447447447447466e+00,8.100417349952312361e+04
3.453453453453453115e+00,8.056138214023165347e+04
3.459459459459459651e+00,8.012153303839979344e+04
3.465465465465465300e+00,7.968460355711709417e+04
3.471471471471471393e+00,7.925057125300847110e+04
3.477477477477477041e+00,7.881941387447508168e+04
3.483483483483483578e+00,7.839110935995179170e+04
