wavelength_um,intensity_MW_sr-1_m-2_nm-1
7.627627627627627804e-01,1.085647595287307352e+07
7.687687687687687621e-01,1.075878964197247662e+07
7.747747747747747438e-01,1.066047269960582815e+07
7.807807807807807254e-01,1.056161928987753391e+07
7.867867867867867071e-01,1.046231898589060456e+07
7.927927927927926888e-01,1.036265692657406814e+07
7.987987987987986704e-01,1.026271397171569616e+07
8.048048048048048742e-01,1.016256685484807380e+07
8.108108108108108558e-01,1.006228833368487470e+07
8.168168168168168375e-01,9.961947337847935036e+06
8.228228228228228192e-01,9.861609113666243851e+06
8.288288288288288008e-01,9.761335365863779560e+06
8.348348348348347825e-01,9.661184395986087620e+06
8.408408408408407642e-01,9.561211237444629893e+06
8.468468468468467458e-01,9.461467787084743381e+06
8.528528528528528385e-01,9.362002933206496760e+06
8.588588588588588202e-01,9.262862679989099503e+06
8.648648648648649129e-01,9.164090268288252875e+06
8.708708708708708945e-01,9.065726292792944238e+06
8.768768768768768762e-01,8.967808815542573109e+06
8.828828828828828579e-01,8.870373475818911567e+06
8.888888888888888395e-01,8.773453596438631415e+06
8.948948948948948212e-01,8.677080286482149735e+06
9.009009009009009139e-01,8.581282540503501892e+06
9.069069069069068956e-01,8.486087334273306653e+06
9.129129129129128772e-01,8.391519717113425955e+06
9.189189189189188589e-01,8.297602900887315162e+06
9.249249249249248406e-01,8.204358345714730211e+06
9.309309309309309333e-01,8.111805842483187094e+06
9.369369369369369149e-01,8.019963592231663875e+06
9.429429429429428966e-01,7.928848282484391704e+06
9.489489489489489893e-01,7.838475160614563152e+06
9.549549549549549710e-01,7.748858104319031350e+06
9.609609609609610636e-01,7.660009689285850152e+06
9.669669669669669343e-01,7.571941254137256183e+06
9.729729729729730270e-01,7.484662962730506435e+06
9.789789789789788976e-01,7.398183863898985088e+06
9.849849849849849903e-01,7.312511948715385050e+06
9.909909909909908610e-01,7.227654205358133651e+06
9.969969969969970647e-01,7.143616671661222354e+06
1.003003003003002824e+00,7.060404485426602885e+06
1.009009009009008917e+00,6.978021932576783001e+06
1.015015015015014788e+00,6.896472493224211968e+06
1.021021021021021102e+00,6.815758885732227005e+06
1.027027027027027195e+00,6.735883108840834349e+06
1.033033033033033066e+00,6.656846481928944588e+06
1.039039039039039158e+00,6.578649683482874185e+06
1.045045045045045029e+00,6.501292787839190103e+06
1.051051051051051122e+00,6.424775300268109888e+06
1.057057057057056992e+00,6.349096190461827442e+06
1.063063063063063085e+00,6.274253924490293488e+06
1.069069069069068956e+00,6.200246495285117067e+06
1.075075075075075048e+00,6.127071451710321009e+06
1.081081081081080919e+00,6.054725926277008839e+06
1.087087087087087012e+00,5.983206661556853913e+06
1.093093093093093104e+00,5.912510035347877070e+06
1.099099099099098975e+00,5.842632084643904120e+06
1.105105105105105068e+00,5.773568528457363136e+06
1.111111111111110938e+00,5.705314789543572813e+06
1.117117117117117031e+00,5.637866015072615817e+06
1.123123123123123124e+00,5.571217096293522976e+06
1.129129129129129216e+00,5.505362687233725563e+06
1.135135135135135087e+00,5.440297222475167364e+06
1.141141141141141180e+00,5.376014934046899900e+06
1.147147147147147050e+00,5.312509867472568527e+06
1.153153153153153143e+00,5.249775897009566426e+06
1.159159159159159236e+00,5.187806740115384571e+06
1.165165165165165106e+00,5.126595971175198443e+06
1.171171171171171199e+00,5.066137034523364156e+06
1.177177177177177070e+00,5.006423256790372543e+06
1.183183183183183163e+00,4.947447858605286106e+06
1.189189189189189033e+00,4.889203965682726353e+06
1.195195195195195126e+00,4.831684619322145358e+06
1.201201201201200996e+00,4.774882786346031353e+06
1.207207207207207089e+00,4.718791368502584286e+06
1.213213213213213182e+00,4.663403211357409135e+06
1.219219219219219275e+00,4.608711112697611563e+06
1.225225225225225367e+00,4.554707830470905639e+06
1.231231231231231238e+00,4.501386090281152166e+06
1.237237237237237331e+00,4.448738592461048625e+06
1.243243243243243201e+00,4.396758018741737120e+06
1.249249249249249294e+00,4.345437038538155146e+06
1.255255255255255165e+00,4.294768314868351445e+06
1.261261261261261257e+00,4.244744509923978709e+06
1.267267267267267128e+00,4.195358290308646858e+06
1.273273273273273221e+00,4.146602331959889270e+06
1.279279279279279091e+00,4.098469324769981205e+06
1.285285285285285184e+00,4.050951976920077577e+06
1.291291291291291277e+00,4.004043018941541202e+06
1.297297297297297147e+00,3.957735207517701667e+06
1.303303303303303240e+00,3.912021329038738739e+06
1.309309309309309111e+00,3.866894202921766788e+06
1.315315315315315425e+00,3.822346684707682580e+06
1.321321321321321296e+00,3.778371668945873156e+06
1.327327327327327389e+00,3.734962091877244413e+06
1.333333333333333259e+00,3.692110933925761376e+06
1.339339339339339352e+00,3.649811222008020617e+06
1.345345345345345223e+00,3.608056031670106575e+06
1.351351351351351315e+00,3.566838489060486667e+06
1.357357357357357408e+00,3.526151772747298237e+06
1.363363363363363279e+00,3.485989115388051141e+06
1.369369369369369371e+00,3.446343805259332526e+06
1.375375375375375242e+00,3.407209187653814908e+06
1.381381381381381335e+00,3.368578666151488665e+06
1.387387387387387205e+00,3.330445703771764878e+06
1.393393393393393298e+00,3.292803824012700003e+06
1.399399399399399169e+00,3.255646611783450004e+06
1.405405405405405261e+00,3.218967714235591237e+06
1.411411411411411576e+00,3.182760841498869471e+06
1.417417417417417447e+00,3.147019767326529138e+06
1.423423423423423539e+00,3.111738329655208159e+06
1.429429429429429410e+00,3.076910431084147654e+06
1.435435435435435503e+00,3.042530039278208744e+06
1.441441441441441373e+00,3.008591187298999634e+06
1.447447447447447466e+00,2.975087973868198693e+06
1.453453453453453337e+00,2.942014563566985074e+06
1.459459459459459429e+00,2.909365186975271441e+06
1.465465465465465300e+00,2.877134140754276887e+06
1.471471471471471393e+00,2.845315787675799802e+06
1.477477477477477485e+00,2.813904556601400487e+06
1.483483483483483356e+00,2.782894942414512392e+06
1.489489489489489449e+00,2.752281505908407271e+06
1.495495495495495319e+00,2.722058873632752802e+06
1.501501501501501412e+00,2.692221737701372709e+06
1.507507507507507505e+00,2.662764855563722551e+06
1.513513513513513598e+00,2.633683049742434639e+06
1.519519519519519468e+00,2.604971207539170515e+06
1.525525525525525561e+00,2.576624280710949097e+06
1.531531531531531432e+00,2.548637285118950531e+06
1.537537537537537524e+00,2.521005300351733342e+06
1.543543543543543617e+00,2.493723469324718695e+06
1.549549549549549488e+00,2.466786997857633978e+06
1.555555555555555580e+00,2.440191154231609777e+06
1.561561561561561451e+00,2.413931268727472518e+06
1.567567567567567544e+00,2.388002733146716841e+06
1.573573573573573414e+00,2.362401000316583086e+06
1.579579579579579507e+00,2.337121583580543753e+06
1.585585585585585378e+00,2.312160056275496259e+06
1.591591591591591470e+00,2.287512051196846180e+06
1.597597597597597341e+00,2.263173260052599013e+06
1.603603603603603656e+00,2.239139432907565497e+06
1.609609609609609748e+00,2.215406377618681174e+06
1.615615615615615619e+00,2.191969959262390621e+06
1.621621621621621712e+00,2.168826099555027671e+06
1.627627627627627582e+00,2.145970776267040987e+06
1.633633633633633675e+00,2.123400022631865926e+06
1.639639639639639546e+00,2.101109926750236657e+06
1.645645645645645638e+00,2.079096630990627455e+06
1.651651651651651509e+00,2.057356331386537291e+06
1.657657657657657602e+00,2.035885277031243779e+06
1.663663663663663472e+00,2.014679769470634637e+06
1.669669669669669565e+00,1.993736162094691768e+06
1.675675675675675658e+00,1.973050859528162284e+06
1.681681681681681528e+00,1.952620317020932911e+06
1.687687687687687621e+00,1.932441039838550845e+06
1.693693693693693492e+00,1.912509582653390244e+06
1.699699699699699584e+00,1.892822548936818494e+06
1.705705705705705677e+00,1.873376590352819767e+06
1.711711711711711770e+00,1.854168406153382733e+06
1.717717717717717640e+00,1.835194742576046614e+06
1.723723723723723733e+00,1.816452392243887996e+06
1.729729729729729826e+00,1.797938193568280200e+06
1.735735735735735696e+00,1.779649030154675012e+06
1.741741741741741789e+00,1.761581830211684108e+06
1.747747747747747660e+00,1.743733565963711357e+06
1.753753753753753752e+00,1.726101253067329060e+06
1.759759759759759623e+00,1.708681950031635817e+06
1.765765765765765716e+00,1.691472757642779499e+06
1.771771771771771586e+00,1.674470818392810645e+06
1.777777777777777679e+00,1.657673315913049504e+06
1.783783783783783550e+00,1.641077474412099924e+06
1.789789789789789642e+00,1.624680558118654415e+06
1.795795795795795735e+00,1.608479870729224524e+06
1.801801801801801828e+00,1.592472754860885441e+06
1.807807807807807920e+00,1.576656591509167803e+06
1.813813813813813791e+00,1.561028799511170480e+06
1.819819819819819884e+00,1.545586835013979580e+06
1.825825825825825754e+00,1.530328190948476316e+06
1.831831831831831847e+00,1.515250396508594276e+06
1.837837837837837718e+00,1.500351016636079177e+06
1.843843843843843811e+00,1.485627651510808850e+06
1.849849849849849681e+00,1.471077936046713032e+06
1.855855855855855774e+00,1.456699539393322542e+06
1.861861861861861867e+00,1.442490164442993002e+06
1.867867867867867737e+00,1.428447547343803803e+06
1.873873873873873830e+00,1.414569457018170971e+06
1.879879879879879701e+00,1.400853694687168114e+06
1.885885885885885793e+00,1.387298093400583835e+06
1.891891891891891664e+00,1.373900517572687473e+06
1.897897897897897979e+00,1.360658862523732940e+06
1.903903903903903849e+00,1.347571054027173435e+06
1.909909909909909942e+00,1.334635047862577485e+06
1.915915915915915813e+00,1.321848829374249792e+06
1.921921921921922127e+00,1.309210413035504986e+06
1.927927927927927998e+00,1.296717842018622672e+06
1.933933933933933869e+00,1.284369187770405319e+06
1.939939939939939739e+00,1.272162549593352014e+06
1.945945945945946054e+00,1.260096054232403170e+06
1.951951951951951925e+00,1.248167855467228219e+06
1.957957957957957795e+00,1.236376133710010676e+06
1.963963963963963666e+00,1.224719095608715899e+06
1.969969969969969981e+00,1.213194973655782174e+06
1.975975975975975851e+00,1.201802025802209275e+06
1.981981981981981722e+00,1.190538535076990491e+06
1.987987987987988037e+00,1.179402809211861109e+06
1.993993993993994129e+00,1.168393180271303281e+06
2.000000000000000000e+00,1.157508004287767457e+06
2.006006006006005649e+00,1.146745660902062198e+06
2.012012012012012185e+00,1.136104553008871153e+06
2.018018018018017834e+00,1.125583106407335727e+06
2.024024024024023927e+00,1.115179769456660142e+06
2.030030030030029575e+00,1.104893012736692559e+06
2.036036036036036112e+00,1.094721328713418450e+06
2.042042042042042205e+00,1.084663231409330154e+06
2.048048048048047853e+00,1.074717256078600418e+06
2.054054054054054390e+00,1.064881958887028741e+06
2.060060060060060039e+00,1.055155916596691124e+06
2.066066066066066131e+00,1.045537726255239337e+06
2.072072072072071780e+00,1.036026004889811040e+06
2.078078078078078317e+00,1.026619389205475803e+06
2.084084084084083965e+00,1.017316535288183251e+06
2.090090090090090058e+00,1.008116118312137667e+06
2.096096096096095707e+00,9.990168322515618056e+05
2.102102102102102243e+00,9.900173895967885619e+05
2.108108108108107892e+00,9.811165210746251978e+05
2.114114114114113985e+00,9.723129753729338991e+05
2.120120120120120077e+00,9.636055188693817472e+05
2.126126126126126170e+00,9.549929353643007344e+05
2.132132132132131819e+00,9.464740258175985655e+05
2.138138138138137911e+00,9.380476080896795029e+05
2.144144144144144448e+00,9.297125166863095947e+05
2.150150150150150097e+00,9.214676025073834462e+05
2.156156156156156189e+00,9.133117325995245483e+05
2.162162162162161838e+00,9.052437899124841206e+05
2.168168168168168375e+00,8.972626730592749082e+05
2.174174174174174023e+00,8.893672960799919674e+05
2.180180180180180116e+00,8.815565882092637476e+05
2.186186186186186209e+00,8.738294936472923728e+05
2.192192192192192302e+00,8.661849713344227057e+05
2.198198198198197950e+00,8.586219947291907156e+05
2.204204204204204043e+00,8.511395515898099402e+05
2.210210210210210136e+00,8.437366437590364367e+05
2.216216216216216228e+00,8.364122869523676345e+05
2.222222222222221877e+00,8.291655105495256139e+05
2.228228228228227970e+00,8.219953573891790584e+05
2.234234234234234062e+00,8.149008835668499814e+05
2.240240240240240155e+00,8.078811582359708846e+05
2.246246246246246248e+00,8.009352634120268049e+05
2.252252252252252340e+00,7.940622937797527993e+05
2.258258258258258433e+00,7.872613565033364575e+05
2.264264264264264082e+00,7.805315710395732895e+05
2.270270270270270174e+00,7.738720689539404120e+05
2.276276276276276267e+00,7.672819937395390589e+05
2.282282282282282360e+00,7.607605006388654001e+05
2.288288288288288008e+00,7.543067564683587989e+05
2.294294294294294101e+00,7.479199394456982845e+05
2.300300300300300194e+00,7.415992390197934583e+05
2.306306306306306286e+00,7.353438557034346741e+05
2.312312312312311935e+00,7.291530009085589554e+05
2.318318318318318472e+00,7.230258967840931145e+05
2.324324324324324120e+00,7.169617760563328629e+05
2.330330330330330213e+00,7.109598818718183320e+05
2.336336336336336306e+00,7.050194676426687511e+05
2.342342342342342398e+00,6.991397968943363521e+05
2.348348348348348491e+00,6.933201431157464394e+05
2.354354354354354140e+00,6.875597896117734490e+05
2.360360360360360232e+00,6.818580293580356520e+05
2.366366366366366325e+00,6.762141648579535540e+05
2.372372372372372418e+00,6.706275080020520836e+05
2.378378378378378066e+00,6.650973799294562778e+05
2.384384384384384603e+00,6.596231108915583463e+05
2.390390390390390252e+00,6.542040401178166503e+05
2.396396396396396344e+00,6.488395156836503884e+05
2.402402402402401993e+00,6.435288943804012379e+05
2.408408408408408530e+00,6.382715415873279562e+05
2.414414414414414178e+00,6.330668311456007650e+05
2.420420420420420271e+00,6.279141452342614066e+05
2.426426426426426364e+00,6.228128742481252411e+05
2.432432432432432456e+00,6.177624166775840567e+05
2.438438438438438549e+00,6.127621789902907331e+05
2.444444444444444198e+00,6.078115755146823358e+05
2.450450450450450735e+00,6.029100283253248781e+05
2.456456456456456383e+00,5.980569671300458722e+05
2.462462462462462476e+00,5.932518291588189313e+05
2.468468468468468124e+00,5.884940590543879662e+05
2.474474474474474661e+00,5.837831087645852240e+05
2.480480480480480310e+00,5.791184374363331590e+05
2.486486486486486402e+00,5.744995113112858962e+05
2.492492492492492051e+00,5.699258036231012084e+05
2.498498498498498588e+00,5.653967944963016780e+05
2.504504504504504236e+00,5.609119708467116579e+05
2.510510510510510329e+00,5.564708262834342895e+05
2.516516516516516422e+00,5.520728610123515828e+05
2.522522522522522515e+00,5.477175817411214812e+05
2.528528528528528607e+00,5.434045015856422251e+05
2.534534534534534256e+00,5.391331399779685307e+05
2.540540540540540793e+00,5.349030225756498985e+05
2.546546546546546441e+00,5.307136811724732397e+05
2.552552552552552534e+00,5.265646536105808336e+05
2.558558558558558182e+00,5.224554836939490633e+05
2.564564564564564719e+00,5.183857211031980114e+05
2.570570570570570368e+00,5.143549213117192267e+05
2.576576576576576461e+00,5.103626455030902289e+05
2.582582582582582553e+00,5.064084604897646932e+05
2.588588588588588646e+00,5.024919386330122361e+05
2.594594594594594295e+00,4.986126577640879550e+05
2.600600600600600387e+00,4.947702011066133273e+05
2.606606606606606480e+00,4.909641572001494351e+05
2.612612612612612573e+00,4.871941198249411536e+05
2.618618618618618221e+00,4.834596879278142587e+05
2.624624624624624314e+00,4.797604655492078164e+05
2.630630630630630851e+00,4.760960617513240431e+05
2.636636636636636499e+00,4.724660905473738676e+05
2.642642642642642592e+00,4.688701708319049212e+05
2.648648648648648685e+00,4.653079263121918193e+05
2.654654654654654777e+00,4.617789854406751692e+05
2.660660660660660426e+00,4.582829813484247425e+05
2.666666666666666519e+00,4.548195517796202330e+05
2.672672672672672611e+00,4.513883390270258533e+05
2.678678678678678704e+00,4.479889898684463697e+05
2.684684684684684353e+00,4.446211555041464162e+05
2.690690690690690445e+00,4.412844914952203399e+05
2.696696696696696538e+00,4.379786577028951142e+05
2.702702702702702631e+00,4.347033182287527015e+05
2.708708708708708279e+00,4.314581413558550994e+05
2.714714714714714816e+00,4.282427994907602551e+05
2.720720720720720465e+00,4.250569691064134240e+05
2.726726726726726557e+00,4.219003306858986616e+05
2.732732732732732650e+00,4.187725686670384603e+05
2.738738738738738743e+00,4.156733713878266281e+05
2.744744744744744835e+00,4.126024310326841660e+05
2.750750750750750484e+00,4.095594435795176541e+05
2.756756756756757021e+00,4.065441087475769455e+05
2.762762762762762669e+00,4.035561299460928421e+05
2.768768768768768762e+00,4.005952142236827640e+05
2.774774774774774411e+00,3.976610722185153863e+05
2.780780780780780947e+00,3.947534181092183571e+05
2.786786786786786596e+00,3.918719695665219333e+05
2.792792792792792689e+00,3.890164477056204923e+05
2.798798798798798337e+00,3.861865770392455743e+05
2.804804804804804874e+00,3.833820854314374155e+05
2.810810810810810523e+00,3.806027040520053706e+05
2.816816816816816615e+00,3.778481673316606903e+05
2.822822822822823152e+00,3.751182129178199102e+05
2.828828828828828801e+00,3.724125816310603404e+05
2.834834834834834894e+00,3.697310174222214264e+05
2.840840840840840542e+00,3.670732673301398754e+05
2.846846846846847079e+00,3.644390814400106901e+05
2.852852852852852727e+00,3.618282128423615359e+05
2.858858858858858820e+00,3.592404175926332828e+05
2.864864864864864469e+00,3.566754546713535092e+05
2.870870870870871006e+00,3.541330859448987758e+05
2.876876876876876654e+00,3.516130761268325732e+05
2.882882882882882747e+00,3.491151927398090484e+05
2.888888888888888840e+00,3.466392060780382017e+05
2.894894894894894932e+00,3.441848891702998080e+05
2.900900900900900581e+00,3.417520177434966317e+05
2.906906906906906674e+00,3.393403701867437921e+05
2.912912912912912766e+00,3.369497275159799610e+05
2.918918918918918859e+00,3.345798733390954440e+05
2.924924924924924952e+00,3.322305938215675997e+05
2.930930930930930600e+00,3.299016776525973110e+05
2.936936936936937137e+00,3.275929160117369611e+05
2.942942942942942786e+00,3.253041025360031053e+05
2.948948948948948878e+00,3.230350332874658052e+05
2.954954954954954971e+00,3.207855067213075235e+05
2.960960960960961064e+00,3.185553236543448875e+05
2.966966966966966712e+00,3.163442872340035392e+05
2.972972972972972805e+00,3.141522029077432235e+05
2.978978978978978898e+00,3.119788783929211204e+05
2.984984984984984990e+00,3.098241236470925505e+05
2.990990990990990639e+00,3.076877508387350827e+05
2.996996996996996732e+00,3.055695743183961022e+05
3.003003003003002824e+00,3.034694105902527808e+05
3.009009009009008917e+00,3.013870782840821776e+05
3.015015015015015010e+00,2.993223981276291306e+05
3.021021021021021102e+00,2.972751929193724645e+05
3.027027027027027195e+00,2.952452875016787439e+05
3.033033033033032844e+00,2.932325087343388586e+05
3.039039039039038936e+00,2.912366854684835416e+05
3.045045045045045029e+00,2.892576485208673985e+05
3.051051051051051122e+00,2.872952306485217414e+05
3.057057057057056770e+00,2.853492665237645851e+05
3.063063063063062863e+00,2.834195927095670486e+05
3.069069069069068956e+00,2.815060476352677215e+05
3.075075075075075048e+00,2.796084715726316790e+05
3.081081081081080697e+00,2.777267066122467513e+05
3.087087087087087234e+00,2.758605966402537888e+05
3.093093093093092882e+00,2.740099873154049274e+05
3.099099099099098975e+00,2.721747260464447318e+05
3.105105105105104624e+00,2.703546619698102004e+05
3.111111111111111160e+00,2.685496459276429377e+05
3.117117117117117253e+00,2.667595304461119231e+05
3.123123123123122902e+00,2.649841697140368633e+05
3.129129129129128994e+00,2.632234195618147496e+05
3.135135135135135087e+00,2.614771374406376854e+05
3.141141141141141180e+00,2.597451824020041677e+05
3.147147147147146828e+00,2.580274150775124144e+05
3.153153153153153365e+00,2.563236976589387632e+05
3.159159159159159014e+00,2.546338938785920618e+05
3.165165165165165106e+00,2.529578689899395104e+05
3.171171171171170755e+00,2.512954897485045076e+05
3.177177177177177292e+00,2.496466243930268683e+05
3.183183183183182940e+00,2.480111426268855575e+05
3.189189189189189033e+00,2.463889155997767230e+05
3.195195195195194682e+00,2.447798158896474633e+05
3.201201201201201219e+00,2.431837174848753493e+05
3.207207207207207311e+00,2.416004957666978880e+05
3.213213213213212960e+00,2.400300274918796204e+05
3.219219219219219497e+00,2.384721907756202563e+05
3.225225225225225145e+00,2.369268650746969506e+05
3.231231231231231238e+00,2.353939311708369642e+05
3.237237237237236887e+00,2.338732711543193145e+05
3.243243243243243423e+00,2.323647684077997692e+05
3.249249249249249072e+00,2.308683075903579011e+05
3.255255255255255165e+00,2.293837746217607346e+05
3.261261261261260813e+00,2.279110566669416439e+05
3.267267267267267350e+00,2.264500421206909814e+05
3.273273273273272999e+00,2.250006205925540125e+05
3.279279279279279091e+00,2.235626828919340041e+05
3.285285285285285184e+00,2.221361210133984277e+05
3.291291291291291277e+00,2.207208281221835932e+05
3.297297297297296925e+00,2.193166985398945399e+05
3.303303303303303018e+00,2.179236277304005343e+05
3.309309309309309555e+00,2.165415122859183466e+05
3.315315315315315203e+00,2.151702499132854864e+05
3.321321321321321296e+00,2.138097394204162410e+05
3.327327327327326945e+00,2.124598807029416494e+05
3.333333333333333481e+00,2.111205747310276492e+05
3.339339339339339130e+00,2.097917235363713698e+05
3.345345345345345223e+00,2.084732301993699803e+05
3.351351351351351315e+00,2.071649988364629971e+05
3.357357357357357408e+00,2.058669345876429870e+05
3.363363363363363057e+00,2.045789436041330337e+05
3.369369369369369149e+00,2.033009330362280598e+05
3.375375375375375242e+00,2.020328110212995962e+05
3.381381381381381335e+00,2.007744866719589336e+05
3.387387387387386983e+00,1.995258700643769407e+05
3.393393393393393076e+00,1.982868722267609846e+05
3.399399399399399169e+00,1.970574051279824635e+05
3.405405405405405261e+00,1.958373816663562611e+05
3.411411411411411354e+00,1.946267156585674675e+05
3.417417417417417447e+00,1.934253218287456257e+05
3.423423423423423539e+00,1.922331157976814429e+05
3.429429429429429188e+00,1.910500140721877688e+05
3.435435435435435281e+00,1.898759340345978562e+05
3.441441441441441373e+00,1.887107939324036997e+05
3.447447447447447466e+00,1.875545128680300841e+05
3.453453453453453115e+00,1.864070107887413178e+05
3.459459459459459651e+00,1.852682084766815242e+05
3.465465465465465300e+00,1.841380275390451134e+05
3.471471471471471393e+00,1.830163903983746422e+05
3.477477477477477041e+00,1.819032202829857415e+05
3.483483483483483578e+00,1.807984412175174512e+05
